,geo_code,geo_label,nearest_main_bua,nearest_sub_bua
30533,E01033701,Hackney 002F,44.0,14.0
30534,E01033708,Hackney 027G,59.0,10.0
30535,E01033709,Hackney 027H,62.0,23.0
30536,E01000826,Bromley 021A,92.0,28.0
30537,E01000827,Bromley 021B,81.0,20.0
30538,E01000824,Bromley 008F,84.0,16.0
30539,E01000825,Bromley 008G,83.0,16.0
30540,E01000822,Bromley 008D,90.0,19.0
30541,E01000823,Bromley 008E,86.0,19.0
30542,E01000820,Bromley 008C,87.0,21.0
30543,E01000828,Bromley 011E,86.0,10.0
30544,E01002816,Kensington and Chelsea 011C,47.0,7.0
30545,E01002897,Kensington and Chelsea 020D,64.0,25.0
30546,E01000829,Bromley 018E,79.0,10.0
30547,E01002817,Kensington and Chelsea 011D,53.0,6.0
30548,E01002896,Kensington and Chelsea 020C,61.0,24.0
30549,E01002814,Kensington and Chelsea 015A,58.0,13.0
30550,E01002895,Kensington and Chelsea 020B,64.0,27.0
30551,E01002815,Kensington and Chelsea 011B,55.0,10.0
30552,E01002894,Kensington and Chelsea 017D,59.0,20.0
30553,E01002812,Kensington and Chelsea 013A,53.0,12.0
30554,E01002893,Kensington and Chelsea 017C,61.0,22.0
30555,E01002813,Kensington and Chelsea 011A,53.0,8.0
30556,E01002892,Kensington and Chelsea 010E,57.0,17.0
30557,E01002810,Islington 003F,29.0,23.0
30558,E01002891,Kensington and Chelsea 010D,55.0,14.0
30559,E01002811,Islington 001F,30.0,24.0
30560,E01002890,Kensington and Chelsea 010C,54.0,14.0
30561,E01002818,Kensington and Chelsea 012A,60.0,20.0
30562,E01002899,Kensington and Chelsea 018A,67.0,23.0
30563,E01002819,Kensington and Chelsea 012B,60.0,20.0
30564,E01002898,Kensington and Chelsea 017E,56.0,19.0
30565,E01001756,Hackney 021E,57.0,20.0
30566,E01001757,Hackney 016C,64.0,18.0
30567,E01001754,Hackney 025C,63.0,20.0
30568,E01001755,Hackney 025D,64.0,19.0
30569,E01001752,Hackney 025A,58.0,21.0
30570,E01001753,Hackney 025B,61.0,25.0
30571,E01001750,Hackney 021C,61.0,21.0
30572,E01001751,Hackney 021D,59.0,22.0
30573,E01001758,Hackney 016D,62.0,16.0
30574,E01001759,Hackney 016E,63.0,20.0
30575,E01003706,Redbridge 010B,88.0,35.0
30576,E01003787,Redbridge 026D,71.0,20.0
30577,E01003707,Redbridge 008A,90.0,39.0
30578,E01003786,Redbridge 026C,75.0,23.0
30579,E01003704,Redbridge 006G,82.0,39.0
30580,E01003785,Redbridge 029C,66.0,16.0
30581,E01003705,Redbridge 010A,84.0,33.0
30582,E01003784,Redbridge 029B,70.0,20.0
30583,E01003702,Redbridge 006E,81.0,39.0
30584,E01003783,Redbridge 029A,62.0,13.0
30585,E01003703,Redbridge 006F,91.0,44.0
30586,E01003782,Redbridge 026B,68.0,15.0
30587,E01003700,Redbridge 006C,86.0,37.0
30588,E01003781,Redbridge 026A,68.0,16.0
30589,E01003701,Redbridge 006D,80.0,31.0
30590,E01003780,Redbridge 014G,77.0,35.0
30591,E01003708,Redbridge 008B,93.0,38.0
30592,E01003789,Redbridge 018A,68.0,31.0
30593,E01003709,Redbridge 008C,91.0,39.0
30594,E01003788,Redbridge 029D,67.0,15.0
30595,E01003666,Redbridge 019F,71.0,27.0
30596,E01003664,Redbridge 019D,77.0,34.0
30597,E01003665,Redbridge 019E,70.0,29.0
30598,E01003662,Redbridge 019B,63.0,21.0
30599,E01003663,Redbridge 019C,76.0,35.0
30600,E01003660,Redbridge 004D,81.0,49.0
30601,E01003661,Redbridge 019A,67.0,24.0
30602,E01003668,Redbridge 007A,71.0,39.0
30603,E01003669,Redbridge 007B,79.0,35.0
30604,E01001606,Greenwich 023B,95.0,32.0
30605,E01001687,Greenwich 002A,93.0,24.0
30606,E01001607,Greenwich 027B,91.0,27.0
30607,E01001686,Greenwich 020E,96.0,18.0
30608,E01001604,Greenwich 027A,87.0,29.0
30609,E01001685,Greenwich 017D,101.0,26.0
30610,E01001605,Greenwich 023A,99.0,32.0
30611,E01001684,Greenwich 017C,104.0,28.0
30612,E01001602,Greenwich 031C,94.0,39.0
30613,E01001683,Greenwich 017B,97.0,22.0
30614,E01001603,Greenwich 031D,93.0,37.0
30615,E01001682,Greenwich 020D,101.0,21.0
30616,E01001600,Greenwich 032C,88.0,41.0
30617,E01001681,Greenwich 020C,96.0,18.0
30618,E01001601,Greenwich 032D,89.0,44.0
30619,E01001680,Greenwich 020B,100.0,21.0
30620,E01001608,Greenwich 027C,94.0,38.0
30621,E01001609,Greenwich 027D,89.0,34.0
30622,E01001688,Greenwich 002B,107.0,37.0
30623,E01002176,Harrow 033G,52.0,22.0
30624,E01002177,Harrow 033H,61.0,31.0
30625,E01002175,Harrow 033F,55.0,26.0
30626,E01002172,Harrow 033C,56.0,27.0
30627,E01002173,Harrow 033D,58.0,29.0
30628,E01004176,Sutton 010E,85.0,28.0
30629,E01002170,Harrow 033A,58.0,28.0
30630,E01004177,Sutton 020C,86.0,31.0
30631,E01002171,Harrow 033B,59.0,29.0
30632,E01004174,Sutton 017C,83.0,29.0
30633,E01004175,Sutton 010D,82.0,34.0
30634,E01004172,Sutton 010B,82.0,28.0
30635,E01004173,Sutton 010C,87.0,31.0
30636,E01004170,Sutton 017B,82.0,28.0
30637,E01004171,Sutton 010A,85.0,30.0
30638,E01002178,Harrow 033I,61.0,32.0
30639,E01002179,Harrow 013A,48.0,18.0
30640,E01004178,Sutton 017D,82.0,29.0
30641,E01004179,Sutton 017E,85.0,33.0
30642,E01000116,Barnet 009B,49.0,27.0
30643,E01000197,Barnet 023A,22.0,22.0
30644,E01000117,Barnet 010A,49.0,29.0
30645,E01000196,Barnet 028A,29.0,29.0
30646,E01000114,Barking and Dagenham 004E,75.0,28.0
30647,E01000195,Barnet 013A,77.0,55.0
30648,E01000115,Barnet 009A,51.0,28.0
30649,E01000194,Barnet 018C,67.0,38.0
30650,E01000112,Barking and Dagenham 002E,67.0,19.0
30651,E01000193,Barnet 018B,67.0,38.0
30652,E01000113,Barking and Dagenham 002F,63.0,22.0
30653,E01000192,Barnet 018A,64.0,41.0
30654,E01000110,Barking and Dagenham 002C,69.0,17.0
30655,E01000191,Barnet 014F,69.0,45.0
30656,E01000111,Barking and Dagenham 002D,74.0,25.0
30657,E01000190,Barnet 014E,73.0,45.0
30658,E01000118,Barnet 010B,45.0,24.0
30659,E01000199,Barnet 025B,41.0,41.0
30660,E01000119,Barnet 009C,50.0,25.0
30661,E01000198,Barnet 025A,39.0,39.0
30662,E01000076,Barking and Dagenham 012E,74.0,38.0
30663,E01000077,Barking and Dagenham 008F,76.0,30.0
30664,E01000074,Barking and Dagenham 012C,77.0,32.0
30665,E01000075,Barking and Dagenham 012D,68.0,34.0
30666,E01000072,Barking and Dagenham 017E,80.0,31.0
30667,E01000073,Barking and Dagenham 012B,81.0,33.0
30668,E01000070,Barking and Dagenham 011D,80.0,18.0
30669,E01000071,Barking and Dagenham 011E,85.0,23.0
30670,E01000078,Barking and Dagenham 007B,73.0,28.0
30671,E01002026,Haringey 016A,41.0,7.0
30672,E01000079,Barking and Dagenham 009E,78.0,37.0
30673,E01002027,Haringey 010A,44.0,11.0
30674,E01002024,Haringey 022D,27.0,24.0
30675,E01002025,Haringey 021D,22.0,22.0
30676,E01002022,Haringey 021B,14.0,14.0
30677,E01002023,Haringey 021C,17.0,17.0
30678,E01002020,Haringey 021A,20.0,20.0
30679,E01004027,Southwark 003E,61.0,0.0
30680,E01002021,Haringey 022C,27.0,21.0
30681,E01004024,Southwark 011C,58.0,19.0
30682,E01004022,Southwark 004C,54.0,12.0
30683,E01004023,Southwark 004D,54.0,14.0
30684,E01004020,Southwark 029D,71.0,32.0
30685,E01004021,Southwark 028D,67.0,28.0
30686,E01002028,Haringey 010B,46.0,15.0
30687,E01002029,Haringey 016B,36.0,0.0
30688,E01004028,Southwark 004E,59.0,7.0
30689,E01004029,Southwark 001A,58.0,21.0
30690,E01000326,Bexley 014B,105.0,26.0
30691,E01000327,Bexley 017A,100.0,12.0
30692,E01000324,Barnet 015F,34.0,31.0
30693,E01000325,Bexley 014A,98.0,22.0
30694,E01000322,Barnet 011E,31.0,31.0
30695,E01000323,Barnet 019F,25.0,25.0
30696,E01000320,Barnet 011D,31.0,31.0
30697,E01000321,Barnet 012E,29.0,29.0
30698,E01000328,Bexley 017B,108.0,22.0
30699,E01000329,Bexley 017C,108.0,17.0
30700,E01002397,Hillingdon 021C,35.0,35.0
30701,E01002316,Havering 004F,68.0,35.0
30702,E01002396,Hillingdon 026A,38.0,38.0
30703,E01002317,Havering 014C,69.0,26.0
30704,E01002395,Hillingdon 021B,43.0,39.0
30705,E01002314,Havering 004E,65.0,37.0
30706,E01002394,Hillingdon 021A,41.0,41.0
30707,E01002315,Havering 006D,73.0,36.0
30708,E01002393,Hillingdon 020B,48.0,42.0
30709,E01002312,Havering 001C,68.0,39.0
30710,E01002392,Hillingdon 020A,51.0,47.0
30711,E01002313,Havering 001D,68.0,38.0
30712,E01004397,Waltham Forest 017C,57.0,11.0
30713,E01004316,Tower Hamlets 009C,65.0,8.0
30714,E01002310,Havering 006B,68.0,32.0
30715,E01002391,Havering 018E,68.0,50.0
30716,E01004396,Waltham Forest 012A,55.0,17.0
30717,E01004317,Tower Hamlets 009D,68.0,9.0
30718,E01002311,Havering 006C,74.0,38.0
30719,E01002390,Havering 024E,64.0,43.0
30720,E01004395,Waltham Forest 018A,60.0,20.0
30721,E01004314,Tower Hamlets 006B,70.0,17.0
30722,E01004394,Waltham Forest 017B,56.0,15.0
30723,E01004315,Tower Hamlets 006C,67.0,11.0
30724,E01004393,Waltham Forest 014B,49.0,11.0
30725,E01004312,Tower Hamlets 009A,67.0,13.0
30726,E01004392,Waltham Forest 017A,58.0,17.0
30727,E01004313,Tower Hamlets 009B,66.0,14.0
30728,E01004310,Tower Hamlets 015E,61.0,6.0
30729,E01004390,Waltham Forest 003E,84.0,34.0
30730,E01004311,Tower Hamlets 006A,65.0,13.0
30731,E01002399,Hillingdon 021E,40.0,37.0
30732,E01002318,Havering 014D,73.0,29.0
30733,E01002398,Hillingdon 021D,37.0,37.0
30734,E01002319,Havering 016A,67.0,22.0
30735,E01004399,Waltham Forest 009B,66.0,27.0
30736,E01004318,Tower Hamlets 006D,68.0,18.0
30737,E01004398,Waltham Forest 009A,60.0,21.0
30738,E01004319,Tower Hamlets 021A,68.0,18.0
30739,E01002276,Havering 001A,67.0,39.0
30740,E01002277,Havering 002A,63.0,36.0
30741,E01002274,Havering 014B,67.0,28.0
30742,E01002275,Havering 015D,74.0,37.0
30743,E01002272,Havering 014A,63.0,24.0
30744,E01002273,Havering 015C,72.0,39.0
30745,E01004276,Tower Hamlets 031C,78.0,38.0
30746,E01002270,Havering 015A,71.0,38.0
30747,E01004277,Tower Hamlets 033A,66.0,26.0
30748,E01002271,Havering 015B,78.0,45.0
30749,E01004274,Tower Hamlets 031A,75.0,36.0
30750,E01004275,Tower Hamlets 031B,75.0,35.0
30751,E01004272,Tower Hamlets 014D,69.0,28.0
30752,E01004273,Tower Hamlets 014E,68.0,28.0
30753,E01004270,Tower Hamlets 014B,62.0,23.0
30754,E01004271,Tower Hamlets 014C,66.0,26.0
30755,E01002278,Havering 001B,65.0,37.0
30756,E01002279,Havering 002B,63.0,36.0
30757,E01000216,Barnet 035E,30.0,30.0
30758,E01000297,Barnet 027D,22.0,22.0
30759,E01000217,Barnet 035F,28.0,28.0
30760,E01000296,Barnet 023C,30.0,30.0
30761,E01000214,Barnet 038E,36.0,36.0
30762,E01000295,Barnet 023B,30.0,30.0
30763,E01000215,Barnet 037B,35.0,35.0
30764,E01000294,Barnet 004F,53.0,45.0
30765,E01000212,Barnet 035D,33.0,33.0
30766,E01000293,Barnet 001F,47.0,37.0
30767,E01000213,Barnet 033F,25.0,25.0
30768,E01000292,Barnet 001E,51.0,42.0
30769,E01000210,Barnet 033E,17.0,17.0
30770,E01000291,Barnet 004E,53.0,44.0
30771,E01000211,Barnet 035C,24.0,24.0
30772,E01000290,Barnet 007F,59.0,50.0
30773,E01000218,Barnet 037C,39.0,39.0
30774,E01000299,Barnet 019A,26.0,26.0
30775,E01000219,Barnet 037D,41.0,41.0
30776,E01000298,Barnet 023D,26.0,26.0
30777,E01000577,Brent 007E,55.0,15.0
30778,E01000574,Brent 007C,53.0,17.0
30779,E01000575,Brent 007D,47.0,18.0
30780,E01000572,Brent 007A,54.0,20.0
30781,E01000573,Brent 007B,46.0,17.0
30782,E01000570,Brent 012A,57.0,12.0
30783,E01000571,Brent 012B,56.0,13.0
30784,E01000578,Brent 012D,51.0,16.0
30785,E01002526,Hillingdon 028C,37.0,37.0
30786,E01000579,Brent 032A,55.0,24.0
30787,E01002525,Hillingdon 029B,35.0,35.0
30788,E01002523,Hillingdon 016D,17.0,17.0
30789,E01004526,Wandsworth 035B,71.0,27.0
30790,E01002520,Hillingdon 016B,16.0,16.0
30791,E01004527,Wandsworth 035C,72.0,31.0
30792,E01002521,Hillingdon 016C,0.0,0.0
30793,E01004524,Wandsworth 037D,81.0,32.0
30794,E01004525,Wandsworth 035A,69.0,28.0
30795,E01004522,Wandsworth 037C,80.0,35.0
30796,E01004523,Wandsworth 036E,80.0,34.0
30797,E01004520,Wandsworth 036D,78.0,36.0
30798,E01004521,Wandsworth 037B,82.0,34.0
30799,E01002528,Hillingdon 028D,37.0,37.0
30800,E01002529,Hillingdon 029C,32.0,31.0
30801,E01004528,Wandsworth 035D,75.0,35.0
30802,E01004529,Wandsworth 035E,71.0,30.0
30803,E01003946,Southwark 033B,85.0,29.0
30804,E01003947,Southwark 033C,81.0,29.0
30805,E01003945,Southwark 033A,88.0,36.0
30806,E01003942,Southwark 006D,64.0,16.0
30807,E01003943,Southwark 009C,58.0,20.0
30808,E01003940,Southwark 006B,64.0,14.0
30809,E01003941,Southwark 006C,64.0,13.0
30810,E01003948,Southwark 033D,88.0,31.0
30811,E01003949,Southwark 032A,74.0,27.0
30812,E01000426,Bexley 026B,96.0,49.0
30813,E01000427,Bexley 026C,98.0,48.0
30814,E01000424,Bexley 026A,91.0,40.0
30815,E01000425,Bexley 025D,98.0,50.0
30816,E01000422,Bexley 002C,103.0,32.0
30817,E01000423,Bexley 025C,90.0,47.0
30818,E01000420,Bexley 006D,108.0,24.0
30819,E01000421,Bexley 009D,111.0,24.0
30820,E01000428,Bexley 027D,97.0,43.0
30821,E01000429,Bexley 008B,107.0,38.0
30822,E01002416,Hillingdon 008A,44.0,35.0
30823,E01002497,Hillingdon 033B,42.0,35.0
30824,E01002417,Hillingdon 008B,31.0,22.0
30825,E01002496,Hillingdon 033A,42.0,30.0
30826,E01002414,Hillingdon 015A,21.0,21.0
30827,E01002495,Hillingdon 010E,40.0,36.0
30828,E01002415,Hillingdon 010A,40.0,33.0
30829,E01002494,Hillingdon 009C,41.0,39.0
30830,E01002412,Hillingdon 017B,21.0,21.0
30831,E01002493,Hillingdon 032E,48.0,34.0
30832,E01002413,Hillingdon 022B,24.0,24.0
30833,E01002492,Hillingdon 030E,51.0,37.0
30834,E01004416,Waltham Forest 004E,77.0,29.0
30835,E01004497,Wandsworth 024C,58.0,26.0
30836,E01002410,Hillingdon 017A,24.0,24.0
30837,E01002491,Hillingdon 032D,50.0,36.0
30838,E01004417,Waltham Forest 005C,75.0,29.0
30839,E01004496,Wandsworth 024B,52.0,20.0
30840,E01002411,Hillingdon 022A,24.0,24.0
30841,E01002490,Hillingdon 030D,44.0,32.0
30842,E01000676,Bromley 008B,84.0,14.0
30843,E01000677,Bromley 018C,80.0,0.0
30844,E01000674,Bromley 008A,88.0,15.0
30845,E01000675,Bromley 018B,78.0,13.0
30846,E01000672,Bromley 011A,91.0,19.0
30847,E01000673,Bromley 011B,87.0,15.0
30848,E01000670,Bromley 018A,75.0,17.0
30849,E01000671,Bromley 020D,80.0,23.0
30850,E01000678,Bromley 016E,77.0,18.0
30851,E01000679,Bromley 020E,86.0,27.0
30852,E01002626,Hounslow 004C,63.0,24.0
30853,E01002627,Hounslow 004D,65.0,24.0
30854,E01002624,Hounslow 017A,63.0,19.0
30855,E01002625,Hounslow 004B,63.0,29.0
30856,E01002622,Hounslow 010B,62.0,25.0
30857,E01002623,Hounslow 011C,64.0,21.0
30858,E01004626,Wandsworth 027F,72.0,35.0
30859,E01002620,Hounslow 004A,64.0,21.0
30860,E01004627,Wandsworth 019F,61.0,15.0
30861,E01002621,Hounslow 011B,69.0,20.0
30862,E01004624,Wandsworth 024E,63.0,31.0
30863,E01004625,Wandsworth 027E,66.0,33.0
30864,E01004622,Wandsworth 024D,67.0,24.0
30865,E01004623,Wandsworth 019E,62.0,20.0
30866,E01004620,Wandsworth 019C,65.0,16.0
30867,E01004621,Wandsworth 019D,64.0,22.0
30868,E01002628,Hounslow 011D,69.0,24.0
30869,E01002629,Hounslow 011E,66.0,16.0
30870,E01004628,Wandsworth 022A,73.0,25.0
30871,E01004629,Wandsworth 020F,66.0,25.0
30872,E01001136,Croydon 007A,65.0,27.0
30873,E01001137,Croydon 001A,82.0,39.0
30874,E01001134,Croydon 018E,76.0,35.0
30875,E01001135,Croydon 025D,82.0,40.0
30876,E01001132,Croydon 018D,81.0,40.0
30877,E01001133,Croydon 026E,75.0,33.0
30878,E01001130,Croydon 025C,86.0,45.0
30879,E01001131,Croydon 018C,85.0,39.0
30880,E01001138,Croydon 001B,83.0,42.0
30881,E01001139,Croydon 007B,72.0,30.0
30882,E01003046,Lambeth 009A,75.0,21.0
30883,E01003047,Lambeth 011B,62.0,12.0
30884,E01003044,Lambeth 018B,69.0,15.0
30885,E01003045,Lambeth 011A,69.0,14.0
30886,E01003042,Lambeth 013E,66.0,24.0
30887,E01003043,Lambeth 018A,67.0,10.0
30888,E01003040,Lambeth 013D,66.0,26.0
30889,E01003041,Lambeth 017C,72.0,19.0
30890,E01003048,Lambeth 009B,70.0,18.0
30891,E01003049,Lambeth 011C,68.0,16.0
30892,E01001346,Ealing 007B,59.0,33.0
30893,E01001347,Ealing 007C,61.0,35.0
30894,E01001344,Ealing 007A,52.0,30.0
30895,E01001345,Ealing 005D,57.0,25.0
30896,E01001342,Ealing 005B,59.0,28.0
30897,E01001343,Ealing 005C,61.0,31.0
30898,E01001340,Ealing 029G,54.0,28.0
30899,E01001341,Ealing 005A,58.0,27.0
30900,E01001348,Ealing 007D,58.0,32.0
30901,E01001349,Ealing 006E,64.0,35.0
30902,E01003336,Lewisham 010A,69.0,30.0
30903,E01003337,Lewisham 010B,65.0,26.0
30904,E01003334,Lewisham 033E,79.0,30.0
30905,E01003335,Lewisham 035E,84.0,25.0
30906,E01003332,Lewisham 033D,86.0,35.0
30907,E01003333,Lewisham 035D,88.0,25.0
30908,E01003330,Lewisham 033B,91.0,37.0
30909,E01003331,Lewisham 033C,85.0,33.0
30910,E01003338,Lewisham 006A,69.0,30.0
30911,E01003339,Lewisham 006B,70.0,30.0
30912,E01001236,Ealing 020E,54.0,6.0
30913,E01001237,Ealing 031E,57.0,9.0
30914,E01001234,Ealing 027B,53.0,12.0
30915,E01001235,Ealing 020D,52.0,8.0
30916,E01001232,Ealing 031C,62.0,18.0
30917,E01001233,Ealing 031D,64.0,18.0
30918,E01001230,Ealing 031B,60.0,13.0
30919,E01001231,Ealing 027A,61.0,22.0
30920,E01001238,Ealing 015B,61.0,25.0
30921,E01001239,Ealing 015C,67.0,30.0
30922,E01003546,Newham 001C,58.0,23.0
30923,E01003547,Newham 007A,64.0,27.0
30924,E01003544,Newham 001B,61.0,26.0
30925,E01003545,Newham 006A,64.0,28.0
30926,E01003542,Newham 024D,81.0,7.0
30927,E01003543,Newham 001A,58.0,25.0
30928,E01003540,Newham 029C,80.0,13.0
30929,E01003541,Newham 029D,84.0,19.0
30930,E01003548,Newham 006B,62.0,31.0
30931,E01003549,Newham 006C,59.0,28.0
30932,E01000956,Camden 022E,50.0,18.0
30933,E01000957,Camden 019C,46.0,9.0
30934,E01000954,Camden 022C,51.0,16.0
30935,E01000955,Camden 022D,50.0,17.0
30936,E01000952,Camden 022A,50.0,15.0
30937,E01000953,Camden 022B,51.0,17.0
30938,E01000950,Camden 023D,52.0,16.0
30939,E01000951,Camden 023E,53.0,17.0
30940,E01000958,Camden 019D,48.0,10.0
30941,E01002987,Kingston upon Thames 011B,40.0,13.0
30942,E01002906,Kensington and Chelsea 002C,57.0,30.0
30943,E01000959,Camden 019E,48.0,11.0
30944,E01002986,Kingston upon Thames 008E,66.0,30.0
30945,E01002907,Kensington and Chelsea 002D,62.0,34.0
30946,E01002985,Kingston upon Thames 007E,67.0,30.0
30947,E01002904,Kensington and Chelsea 002A,60.0,34.0
30948,E01002984,Kingston upon Thames 012E,69.0,31.0
30949,E01002905,Kensington and Chelsea 002B,55.0,28.0
30950,E01002983,Kingston upon Thames 015E,72.0,36.0
30951,E01002902,Kensington and Chelsea 018D,58.0,13.0
30952,E01002982,Kingston upon Thames 015D,67.0,32.0
30953,E01002903,Kensington and Chelsea 018E,66.0,21.0
30954,E01002981,Kingston upon Thames 012D,69.0,35.0
30955,E01002900,Kensington and Chelsea 018B,68.0,23.0
30956,E01002980,Kingston upon Thames 012C,76.0,38.0
30957,E01002901,Kensington and Chelsea 018C,65.0,20.0
30958,E01002989,Kingston upon Thames 011D,44.0,18.0
30959,E01002908,Kensington and Chelsea 003D,59.0,32.0
30960,E01002988,Kingston upon Thames 011C,49.0,20.0
30961,E01002909,Kensington and Chelsea 003E,52.0,25.0
30962,E01001446,Enfield 001B,82.0,41.0
30963,E01001447,Enfield 003C,78.0,35.0
30964,E01001444,Enfield 001A,86.0,43.0
30965,E01001445,Enfield 003B,80.0,37.0
30966,E01001442,Enfield 002A,83.0,42.0
30967,E01001440,Enfield 012A,76.0,29.0
30968,E01001441,Enfield 006B,82.0,38.0
30969,E01001448,Enfield 003D,81.0,38.0
30970,E01001449,Enfield 003E,79.0,36.0
30971,E01003436,Merton 023B,81.0,22.0
30972,E01003437,Merton 022C,76.0,26.0
30973,E01003434,Merton 017E,84.0,36.0
30974,E01003435,Merton 014E,79.0,38.0
30975,E01003433,Merton 019E,85.0,39.0
30976,E01003430,Merton 019B,91.0,42.0
30977,E01003431,Merton 019C,86.0,36.0
30978,E01003438,Merton 024A,83.0,20.0
30979,E01003439,Merton 023C,73.0,27.0
30980,E01002866,Kensington and Chelsea 009B,55.0,15.0
30981,E01002867,Kensington and Chelsea 009C,59.0,14.0
30982,E01002864,Kensington and Chelsea 009A,58.0,11.0
30983,E01002865,Kensington and Chelsea 011E,50.0,0.0
30984,E01002862,Kensington and Chelsea 014E,62.0,21.0
30985,E01002863,Kensington and Chelsea 012E,61.0,17.0
30986,E01002860,Kensington and Chelsea 012D,64.0,20.0
30987,E01002861,Kensington and Chelsea 014D,63.0,18.0
30988,E01002868,Kensington and Chelsea 009D,52.0,14.0
30989,E01002869,Kensington and Chelsea 009E,52.0,17.0
30990,E01000806,Bromley 009F,81.0,30.0
30991,E01000887,Camden 006B,41.0,17.0
30992,E01000807,Bromley 022C,71.0,37.0
30993,E01000886,Camden 006A,38.0,18.0
30994,E01000804,Bromley 004D,89.0,31.0
30995,E01000885,Camden 004E,43.0,33.0
30996,E01000805,Bromley 004E,84.0,31.0
30997,E01000884,Camden 004D,44.0,37.0
30998,E01000802,Bromley 004B,82.0,26.0
30999,E01000883,Camden 008C,50.0,25.0
31000,E01000803,Bromley 004C,83.0,29.0
31001,E01000882,Camden 008B,51.0,24.0
31002,E01000800,Bromley 009E,77.0,38.0
31003,E01000881,Camden 008A,47.0,25.0
31004,E01000801,Bromley 015E,79.0,33.0
31005,E01000880,Camden 004C,45.0,25.0
31006,E01000808,Bromley 025A,80.0,45.0
31007,E01000889,Camden 007A,38.0,17.0
31008,E01000809,Bromley 022D,76.0,38.0
31009,E01000888,Camden 006C,41.0,18.0
31010,E01001736,Hackney 012A,61.0,28.0
31011,E01001737,Hackney 012B,54.0,25.0
31012,E01001734,Hackney 017B,64.0,17.0
31013,E01001735,Hackney 019D,62.0,14.0
31014,E01001732,Hackney 019C,65.0,5.0
31015,E01001733,Hackney 015A,65.0,20.0
31016,E01001730,Hackney 019B,62.0,9.0
31017,E01001731,Hackney 017A,60.0,7.0
31018,E01001738,Hackney 012C,54.0,24.0
31019,E01001739,Hackney 012D,56.0,24.0
31020,E01003646,Redbridge 012A,71.0,26.0
31021,E01003647,Redbridge 015A,73.0,25.0
31022,E01003644,Redbridge 017C,78.0,28.0
31023,E01003645,Redbridge 017D,78.0,27.0
31024,E01003642,Redbridge 013D,82.0,37.0
31025,E01003643,Redbridge 017B,81.0,28.0
31026,E01003640,Redbridge 013B,83.0,37.0
31027,E01003641,Redbridge 013C,82.0,36.0
31028,E01003648,Redbridge 012B,81.0,31.0
31029,E01003649,Redbridge 012C,82.0,32.0
31030,E01000166,Barnet 003A,57.0,34.0
31031,E01000167,Barnet 002A,55.0,38.0
31032,E01000164,Barnet 022D,25.0,25.0
31033,E01000165,Barnet 022E,31.0,29.0
31034,E01000162,Barnet 015E,29.0,25.0
31035,E01000163,Barnet 022C,28.0,28.0
31036,E01000161,Barnet 015D,30.0,24.0
31037,E01000168,Barnet 003B,56.0,32.0
31038,E01002156,Harrow 015B,50.0,21.0
31039,E01000169,Barnet 003C,51.0,34.0
31040,E01002157,Harrow 019C,43.0,14.0
31041,E01002154,Harrow 015A,57.0,27.0
31042,E01002155,Harrow 019B,54.0,25.0
31043,E01002152,Harrow 006E,55.0,30.0
31044,E01002153,Harrow 019A,39.0,20.0
31045,E01004156,Sutton 018C,80.0,11.0
31046,E01002150,Harrow 006C,57.0,31.0
31047,E01004157,Sutton 016E,85.0,14.0
31048,E01002151,Harrow 006D,55.0,24.0
31049,E01004154,Sutton 022E,92.0,25.0
31050,E01004155,Sutton 018B,87.0,19.0
31051,E01004152,Sutton 018A,80.0,13.0
31052,E01004153,Sutton 021E,84.0,15.0
31053,E01004150,Sutton 021C,81.0,14.0
31054,E01004151,Sutton 021D,84.0,17.0
31055,E01002158,Harrow 019D,49.0,24.0
31056,E01002159,Harrow 021A,42.0,18.0
31057,E01004158,Sutton 018D,86.0,18.0
31058,E01004159,Sutton 014C,87.0,15.0
31059,E01002003,Haringey 023C,39.0,11.0
31060,E01002008,Haringey 030B,25.0,25.0
31061,E01004369,Waltham Forest 023A,57.0,19.0
