,geo_code,geo_label,supermarket_15,supermarket_30,supermarket_45,supermarket_60,supermarket_75,supermarket_90,supermarket_105,supermarket_120,supermarket_pct_15,supermarket_pct_30,supermarket_pct_45,supermarket_pct_60,supermarket_pct_75,supermarket_pct_90,supermarket_pct_105,supermarket_pct_120,nearest_supermarket
30412,E01001369,Ealing 038D,0,7,37,102,197,342,533,738,0.0,0.1081,0.5712,1.5746,3.0411,5.2794,8.2278,11.3924,17.0
30413,E01003356,Merton 009B,2,26,84,207,383,535,741,925,0.0309,0.4014,1.2967,3.1954,5.9123,8.2587,11.4387,14.2791,12.0
30414,E01003357,Merton 012A,3,24,75,168,325,486,693,855,0.0463,0.3705,1.1578,2.5934,5.017,7.5023,10.6977,13.1985,13.0
30415,E01003354,Lewisham 026D,0,15,53,137,286,478,690,867,0.0,0.2316,0.8182,2.1149,4.4149,7.3788,10.6514,13.3838,16.0
30416,E01003355,Merton 009A,5,24,81,194,372,534,736,919,0.0772,0.3705,1.2504,2.9948,5.7425,8.2433,11.3615,14.1865,12.0
30417,E01003352,Lewisham 030D,4,25,65,161,301,470,677,850,0.0617,0.3859,1.0034,2.4853,4.6465,7.2553,10.4508,13.1213,10.0
30418,E01003353,Lewisham 030E,1,20,47,114,222,388,571,764,0.0154,0.3087,0.7255,1.7598,3.427,5.9895,8.8144,11.7938,9.0
30419,E01003350,Lewisham 030C,0,17,47,118,224,386,582,765,0.0,0.2624,0.7255,1.8215,3.4579,5.9586,8.9843,11.8092,18.0
30420,E01003351,Lewisham 026C,1,16,46,128,277,445,667,843,0.0154,0.247,0.7101,1.9759,4.276,6.8694,10.2964,13.0133,11.0
30421,E01003358,Merton 009C,2,22,81,221,424,585,795,988,0.0309,0.3396,1.2504,3.4115,6.5452,9.0306,12.2723,15.2516,7.0
30422,E01003359,Merton 006A,3,23,73,160,300,470,647,830,0.0463,0.355,1.1269,2.4699,4.6311,7.2553,9.9877,12.8126,9.0
30423,E01033207,Lambeth 004F,3,31,145,372,596,810,1030,1273,0.0463,0.4785,2.2383,5.7425,9.2004,12.5039,15.9,19.6511,0.0
30424,E01033208,Lambeth 004G,5,67,262,494,724,929,1166,1403,0.0772,1.0343,4.0445,7.6258,11.1763,14.3408,17.9994,21.6579,8.0
30425,E01001257,Ealing 008A,1,13,32,74,147,283,425,638,0.0154,0.2007,0.494,1.1423,2.2692,4.3686,6.5607,9.8487,13.0
30426,E01001254,Ealing 030D,3,16,46,113,225,385,599,785,0.0463,0.247,0.7101,1.7444,3.4733,5.9432,9.2467,12.1179,9.0
30427,E01001255,Ealing 028C,4,15,39,109,220,396,599,799,0.0617,0.2316,0.602,1.6826,3.3961,6.113,9.2467,12.3341,9.0
30428,E01001252,Ealing 030B,3,17,55,132,260,419,634,828,0.0463,0.2624,0.849,2.0377,4.0136,6.468,9.787,12.7817,0.0
30429,E01001253,Ealing 030C,3,17,44,110,222,388,607,793,0.0463,0.2624,0.6792,1.6981,3.427,5.9895,9.3702,12.2414,8.0
30430,E01001250,Ealing 028B,5,18,56,125,256,404,632,822,0.0772,0.2779,0.8645,1.9296,3.9518,6.2365,9.7561,12.6891,7.0
30431,E01001251,Ealing 030A,4,17,58,144,279,460,677,869,0.0617,0.2624,0.8953,2.2229,4.3069,7.101,10.4508,13.4146,5.0
30432,E01001258,Ealing 010B,2,10,31,63,140,277,433,642,0.0309,0.1544,0.4785,0.9725,2.1612,4.276,6.6842,9.9105,14.0
30433,E01001259,Ealing 014B,2,12,36,73,149,297,444,653,0.0309,0.1852,0.5557,1.1269,2.3001,4.5847,6.854,10.0803,10.0
30434,E01003206,Lewisham 007E,3,18,99,251,451,669,863,1034,0.0463,0.2779,1.5282,3.8747,6.962,10.3273,13.322,15.9617,14.0
30435,E01003287,Lewisham 016D,3,15,72,199,389,601,807,980,0.0463,0.2316,1.1115,3.0719,6.0049,9.2776,12.4575,15.1281,11.0
30436,E01003207,Lewisham 005A,4,31,110,287,483,699,890,1046,0.0617,0.4785,1.6981,4.4304,7.456,10.7904,13.7388,16.147,11.0
30437,E01003204,Lewisham 007C,4,18,80,197,390,606,821,1001,0.0617,0.2779,1.2349,3.0411,6.0204,9.3547,12.6737,15.4523,9.0
30438,E01003285,Lewisham 016C,1,18,75,187,378,586,795,961,0.0154,0.2779,1.1578,2.8867,5.8351,9.046,12.2723,14.8348,4.0
30439,E01003205,Lewisham 007D,4,19,81,196,389,610,827,995,0.0617,0.2933,1.2504,3.0256,6.0049,9.4165,12.7663,15.3597,7.0
30440,E01003284,Lewisham 013C,3,16,80,232,421,627,825,1003,0.0463,0.247,1.2349,3.5814,6.4989,9.6789,12.7354,15.4832,10.0
30441,E01003202,Lewisham 009C,2,17,78,188,367,576,773,969,0.0309,0.2624,1.2041,2.9021,5.6653,8.8916,11.9327,14.9583,11.0
30442,E01003283,Lewisham 013B,3,14,71,185,372,579,792,970,0.0463,0.2161,1.096,2.8558,5.7425,8.9379,12.226,14.9738,10.0
30443,E01003203,Lewisham 009D,2,16,72,169,347,556,757,955,0.0309,0.247,1.1115,2.6088,5.3566,8.5829,11.6857,14.7422,7.0
30444,E01003282,Lewisham 013A,3,16,79,197,383,593,813,986,0.0463,0.247,1.2195,3.0411,5.9123,9.1541,12.5502,15.2207,7.0
30445,E01003200,Lewisham 009B,0,28,103,232,427,637,837,1018,0.0,0.4322,1.59,3.5814,6.5915,9.8333,12.9207,15.7147,16.0
30446,E01003281,Lewisham 016B,1,16,60,173,360,571,764,951,0.0154,0.247,0.9262,2.6706,5.5573,8.8144,11.7938,14.6805,14.0
30447,E01003201,Lewisham 007B,5,31,124,289,489,705,907,1079,0.0772,0.4785,1.9142,4.4613,7.5486,10.883,14.0012,16.6564,10.0
30448,E01003280,Lewisham 016A,1,21,76,193,383,589,801,964,0.0154,0.3242,1.1732,2.9793,5.9123,9.0923,12.3649,14.8811,11.0
30449,E01003209,Lewisham 005B,1,33,105,278,479,680,869,1040,0.0154,0.5094,1.6209,4.2914,7.3943,10.4971,13.4146,16.0543,13.0
30450,E01003288,Lewisham 012A,1,14,73,189,371,585,802,983,0.0154,0.2161,1.1269,2.9176,5.7271,9.0306,12.3804,15.1744,0.0
30451,E01033568,Kingston upon Thames 004F,4,14,44,153,305,494,686,850,0.0617,0.2161,0.6792,2.3618,4.7082,7.6258,10.5897,13.1213,5.0
30452,E01033569,Kingston upon Thames 004G,4,13,46,153,308,494,687,852,0.0617,0.2007,0.7101,2.3618,4.7546,7.6258,10.6051,13.1522,0.0
30453,E01003566,Newham 014D,3,22,92,239,428,668,870,1075,0.0463,0.3396,1.4202,3.6894,6.607,10.3118,13.4301,16.5946,5.0
30454,E01003567,Newham 007D,3,14,87,200,357,566,786,1000,0.0463,0.2161,1.343,3.0874,5.511,8.7373,12.1334,15.4369,8.0
30455,E01003564,Newham 014B,2,12,65,197,355,582,807,996,0.0309,0.1852,1.0034,3.0411,5.4801,8.9843,12.4575,15.3751,9.0
30456,E01003565,Newham 014C,4,13,81,219,410,638,856,1047,0.0617,0.2007,1.2504,3.3807,6.3291,9.8487,13.214,16.1624,9.0
30457,E01003562,Newham 014A,2,13,68,204,354,576,804,995,0.0309,0.2007,1.0497,3.1491,5.4646,8.8916,12.4112,15.3597,11.0
30458,E01003563,Newham 011C,1,11,60,176,316,532,761,949,0.0154,0.1698,0.9262,2.7169,4.878,8.2124,11.7475,14.6496,14.0
30459,E01003560,Newham 011B,0,13,70,184,310,532,759,960,0.0,0.2007,1.0806,2.8404,4.7854,8.2124,11.7166,14.8194,17.0
30460,E01003561,Newham 007C,2,13,81,193,328,543,769,984,0.0309,0.2007,1.2504,2.9793,5.0633,8.3822,11.8709,15.1899,12.0
30461,E01003568,Newham 017A,1,13,73,205,403,639,855,1056,0.0154,0.2007,1.1269,3.1646,6.2211,9.8642,13.1985,16.3013,6.0
30462,E01003569,Newham 017B,1,22,92,240,435,671,873,1084,0.0154,0.3396,1.4202,3.7048,6.715,10.3581,13.4764,16.7336,0.0
30463,E01001506,Enfield 014B,1,11,36,116,209,374,591,771,0.0154,0.1698,0.5557,1.7907,3.2263,5.7734,9.1232,11.9018,14.0
30464,E01001587,Greenwich 016D,1,16,59,189,379,608,818,986,0.0154,0.247,0.9108,2.9176,5.8506,9.3856,12.6274,15.2207,13.0
30465,E01001507,Enfield 012D,2,12,33,109,200,351,557,744,0.0309,0.1852,0.5094,1.6826,3.0874,5.4183,8.5983,11.485,0.0
30466,E01001586,Greenwich 016C,1,19,62,169,347,545,753,944,0.0154,0.2933,0.9571,2.6088,5.3566,8.4131,11.624,14.5724,12.0
30467,E01001504,Enfield 012B,1,11,29,107,201,354,555,740,0.0154,0.1698,0.4477,1.6517,3.1028,5.4646,8.5675,11.4233,13.0
30468,E01001585,Greenwich 016B,3,16,56,181,374,594,807,987,0.0463,0.247,0.8645,2.7941,5.7734,9.1695,12.4575,15.2362,9.0
30469,E01001505,Enfield 012C,2,13,41,122,214,384,586,775,0.0309,0.2007,0.6329,1.8833,3.3035,5.9278,9.046,11.9636,8.0
30470,E01001584,Greenwich 021D,0,6,44,138,299,499,704,882,0.0,0.0926,0.6792,2.1303,4.6156,7.703,10.8676,13.6153,24.0
30471,E01001502,Enfield 018D,2,10,32,106,196,360,573,751,0.0309,0.1544,0.494,1.6363,3.0256,5.5573,8.8453,11.5931,0.0
30472,E01001583,Greenwich 021C,0,16,57,150,297,483,678,848,0.0,0.247,0.8799,2.3155,4.5847,7.456,10.4662,13.0905,18.0
30473,E01001503,Enfield 018E,2,12,33,109,191,340,545,734,0.0309,0.1852,0.5094,1.6826,2.9484,5.2485,8.4131,11.3307,8.0
30474,E01001582,Greenwich 021B,0,14,56,167,333,526,709,872,0.0,0.2161,0.8645,2.578,5.1405,8.1198,10.9447,13.4609,20.0
30475,E01001500,Enfield 035D,1,11,65,132,246,418,612,825,0.0154,0.1698,1.0034,2.0377,3.7975,6.4526,9.4474,12.7354,9.0
30476,E01001581,Greenwich 016A,2,20,67,168,338,532,731,918,0.0309,0.3087,1.0343,2.5934,5.2177,8.2124,11.2843,14.171,13.0
30477,E01001501,Enfield 036E,1,13,68,141,275,471,684,882,0.0154,0.2007,1.0497,2.1766,4.2451,7.2708,10.5588,13.6153,0.0
30478,E01001580,Greenwich 021A,0,19,67,161,320,511,714,904,0.0,0.2933,1.0343,2.4853,4.9398,7.8882,11.0219,13.9549,16.0
30479,E01001508,Enfield 012E,3,11,32,111,202,359,575,750,0.0463,0.1698,0.494,1.7135,3.1182,5.5418,8.8762,11.5776,9.0
30480,E01001589,Greenwich 012B,3,14,52,154,339,545,747,939,0.0463,0.2161,0.8027,2.3773,5.2331,8.4131,11.5313,14.4952,11.0
30481,E01001509,Enfield 014C,2,11,38,121,215,395,605,791,0.0309,0.1698,0.5866,1.8679,3.3189,6.0976,9.3393,12.2106,9.0
30482,E01001588,Greenwich 012A,1,14,50,133,272,458,667,857,0.0154,0.2161,0.7718,2.0531,4.1988,7.0701,10.2964,13.2294,11.0
30483,E01033456,Brent 027F,0,7,51,152,300,473,716,944,0.0,0.1081,0.7873,2.3464,4.6311,7.3016,11.0528,14.5724,16.0
30484,E01033457,Brent 017G,3,17,81,214,380,624,863,1094,0.0463,0.2624,1.2504,3.3035,5.866,9.6326,13.322,16.8879,6.0
30485,E01033455,Brent 031G,1,15,84,228,400,630,852,1077,0.0154,0.2316,1.2967,3.5196,6.1747,9.7252,13.1522,16.6255,10.0
30486,E01000976,Croydon 022B,4,21,81,265,471,662,869,1048,0.0617,0.3242,1.2504,4.0908,7.2708,10.2192,13.4146,16.1778,8.0
30487,E01000977,Croydon 022C,2,25,63,230,391,589,783,985,0.0309,0.3859,0.9725,3.5505,6.0358,9.0923,12.0871,15.2053,10.0
30488,E01000974,Camden 013E,5,44,153,317,556,796,1018,1259,0.0772,0.6792,2.3618,4.8935,8.5829,12.2877,15.7147,19.435,11.0
30489,E01000975,Croydon 022A,1,19,109,312,527,722,930,1100,0.0154,0.2933,1.6826,4.8163,8.1352,11.1454,14.3563,16.9805,9.0
30490,E01000972,Camden 010D,3,53,170,341,586,815,1077,1306,0.0463,0.8182,2.6243,5.264,9.046,12.581,16.6255,20.1605,0.0
30491,E01000973,Camden 010E,3,45,157,334,583,809,1062,1285,0.0463,0.6947,2.4236,5.1559,8.9997,12.4884,16.3939,19.8364,10.0
30492,E01000970,Camden 010B,4,38,151,330,582,809,1046,1285,0.0617,0.5866,2.331,5.0942,8.9843,12.4884,16.147,19.8364,5.0
30493,E01000971,Camden 010C,2,20,119,295,523,757,992,1245,0.0309,0.3087,1.837,4.5539,8.0735,11.6857,15.3134,19.2189,9.0
30494,E01000978,Croydon 022D,2,22,60,248,439,629,844,1018,0.0309,0.3396,0.9262,3.8283,6.7768,9.7098,13.0287,15.7147,9.0
30495,E01000979,Croydon 022E,1,22,86,275,480,679,878,1054,0.0154,0.3396,1.3276,4.2451,7.4097,10.4816,13.5536,16.2705,0.0
30496,E01002926,Kingston upon Thames 010B,1,9,28,104,249,458,636,824,0.0154,0.1389,0.4322,1.6054,3.8438,7.0701,9.8178,12.72,14.0
30497,E01002927,Kingston upon Thames 008A,1,10,24,84,210,408,577,764,0.0154,0.1544,0.3705,1.2967,3.2417,6.2982,8.9071,11.7938,11.0
30498,E01002924,Kingston upon Thames 014E,1,5,24,76,202,396,581,768,0.0154,0.0772,0.3705,1.1732,3.1182,6.113,8.9688,11.8555,15.0
30499,E01002925,Kingston upon Thames 013B,2,8,30,114,276,486,672,845,0.0309,0.1235,0.4631,1.7598,4.2606,7.5023,10.3736,13.0441,10.0
30500,E01002922,Kingston upon Thames 010A,1,6,26,108,267,472,665,838,0.0154,0.0926,0.4014,1.6672,4.1216,7.2862,10.2655,12.9361,15.0
30501,E01002923,Kingston upon Thames 013A,2,11,45,152,341,537,733,889,0.0309,0.1698,0.6947,2.3464,5.264,8.2896,11.3152,13.7234,12.0
30502,E01002920,Kingston upon Thames 014D,0,4,26,72,185,359,544,733,0.0,0.0617,0.4014,1.1115,2.8558,5.5418,8.3977,11.3152,17.0
30503,E01002921,Kingston upon Thames 011A,2,12,51,166,352,551,748,904,0.0309,0.1852,0.7873,2.5625,5.4338,8.5057,11.5468,13.9549,10.0
30504,E01002928,Kingston upon Thames 008B,2,12,39,122,287,476,675,828,0.0309,0.1852,0.602,1.8833,4.4304,7.3479,10.4199,12.7817,9.0
30505,E01002929,Kingston upon Thames 007A,1,15,63,195,387,552,761,930,0.0154,0.2316,0.9725,3.0102,5.9741,8.5211,11.7475,14.3563,9.0
30506,E01001466,Enfield 031C,1,12,73,152,282,463,663,845,0.0154,0.1852,1.1269,2.3464,4.3532,7.1473,10.2346,13.0441,14.0
30507,E01001467,Enfield 031D,1,13,65,135,261,427,617,811,0.0154,0.2007,1.0034,2.084,4.029,6.5915,9.5245,12.5193,15.0
30508,E01001464,Enfield 027E,0,13,50,126,237,408,600,792,0.0,0.2007,0.7718,1.945,3.6585,6.2982,9.2621,12.226,19.0
30509,E01001465,Enfield 031B,0,12,58,122,226,382,576,774,0.0,0.1852,0.8953,1.8833,3.4887,5.8969,8.8916,11.9481,18.0
30510,E01001462,Enfield 024C,0,11,58,128,243,416,617,805,0.0,0.1698,0.8953,1.9759,3.7512,6.4217,9.5245,12.4267,19.0
30511,E01001463,Enfield 031A,0,11,53,113,209,365,557,744,0.0,0.1698,0.8182,1.7444,3.2263,5.6345,8.5983,11.485,21.0
30512,E01001460,Enfield 024B,2,21,81,159,295,489,695,854,0.0309,0.3242,1.2504,2.4545,4.5539,7.5486,10.7286,13.1831,14.0
30513,E01001461,Enfield 027D,0,13,58,127,237,408,609,794,0.0,0.2007,0.8953,1.9605,3.6585,6.2982,9.401,12.2569,19.0
30514,E01001468,Enfield 010B,0,4,29,87,168,280,432,603,0.0,0.0617,0.4477,1.343,2.5934,4.3223,6.6687,9.3084,22.0
30515,E01003456,Merton 003C,3,28,100,263,448,634,832,1030,0.0463,0.4322,1.5437,4.0599,6.9157,9.787,12.8435,15.9,0.0
30516,E01001469,Enfield 008A,0,5,40,106,200,336,522,724,0.0,0.0772,0.6175,1.6363,3.0874,5.1868,8.058,11.1763,21.0
30517,E01003457,Merton 006C,2,15,69,190,367,542,756,951,0.0309,0.2316,1.0651,2.933,5.6653,8.3668,11.6703,14.6805,8.0
30518,E01003454,Merton 003B,3,22,79,215,422,585,793,993,0.0463,0.3396,1.2195,3.3189,6.5144,9.0306,12.2414,15.3288,8.0
30519,E01003455,Merton 005E,4,15,54,145,283,464,646,837,0.0617,0.2316,0.8336,2.2383,4.3686,7.1627,9.9722,12.9207,13.0
30520,E01003452,Merton 024E,0,13,49,117,232,394,540,717,0.0,0.2007,0.7564,1.8061,3.5814,6.0821,8.3359,11.0682,16.0
30521,E01003453,Merton 023E,3,19,49,117,233,393,525,705,0.0463,0.2933,0.7564,1.8061,3.5968,6.0667,8.1044,10.883,0.0
30522,E01003450,Merton 024C,3,15,43,104,203,350,496,668,0.0463,0.2316,0.6638,1.6054,3.1337,5.4029,7.6567,10.3118,13.0
30523,E01003451,Merton 024D,2,13,39,100,204,350,489,663,0.0309,0.2007,0.602,1.5437,3.1491,5.4029,7.5486,10.2346,11.0
30524,E01003458,Merton 006D,2,16,69,182,355,536,758,946,0.0309,0.247,1.0651,2.8095,5.4801,8.2742,11.7011,14.6033,9.0
30525,E01003459,Merton 006E,4,18,65,156,305,489,687,867,0.0617,0.2779,1.0034,2.4082,4.7082,7.5486,10.6051,13.3838,13.0
30526,E01033706,Hackney 027F,2,34,151,341,598,837,1047,1264,0.0309,0.5249,2.331,5.264,9.2312,12.9207,16.1624,19.5122,7.0
30527,E01033707,Hackney 021I,3,25,114,256,469,720,928,1107,0.0463,0.3859,1.7598,3.9518,7.2399,11.1145,14.3254,17.0886,8.0
30528,E01033704,Hackney 023F,3,24,109,256,456,684,895,1089,0.0463,0.3705,1.6826,3.9518,7.0392,10.5588,13.816,16.8107,4.0
30529,E01033705,Hackney 028D,0,16,75,159,333,551,765,947,0.0,0.247,1.1578,2.4545,5.1405,8.5057,11.8092,14.6187,19.0
30530,E01033702,Hackney 028C,0,10,57,142,297,497,716,907,0.0,0.1544,0.8799,2.192,4.5847,7.6721,11.0528,14.0012,22.0
30531,E01033703,Hackney 010F,1,21,93,200,399,605,826,1003,0.0154,0.3242,1.4356,3.0874,6.1593,9.3393,12.7508,15.4832,15.0
30532,E01033700,Hackney 021H,3,39,153,312,512,753,951,1129,0.0463,0.602,2.3618,4.8163,7.9037,11.624,14.6805,17.4282,0.0
30533,E01033701,Hackney 002F,7,54,131,285,529,778,974,1195,0.1081,0.8336,2.0222,4.3995,8.1661,12.0099,15.0355,18.4471,13.0
30534,E01033708,Hackney 027G,2,33,158,355,633,864,1086,1309,0.0309,0.5094,2.439,5.4801,9.7715,13.3374,16.7644,20.2069,0.0
30535,E01033709,Hackney 027H,3,16,99,259,514,766,976,1198,0.0463,0.247,1.5282,3.9981,7.9345,11.8246,15.0664,18.4934,13.0
30536,E01000826,Bromley 021A,0,7,26,83,165,342,536,715,0.0,0.1081,0.4014,1.2813,2.5471,5.2794,8.2742,11.0374,25.0
30537,E01000827,Bromley 021B,0,12,51,135,289,478,665,829,0.0,0.1852,0.7873,2.084,4.4613,7.3788,10.2655,12.7972,18.0
30538,E01000824,Bromley 008F,4,15,60,148,293,457,640,808,0.0617,0.2316,0.9262,2.2847,4.523,7.0546,9.8796,12.473,0.0
30539,E01000825,Bromley 008G,3,13,57,136,294,462,651,809,0.0463,0.2007,0.8799,2.0994,4.5384,7.1318,10.0494,12.4884,8.0
30540,E01000822,Bromley 008D,2,10,44,112,239,407,594,760,0.0309,0.1544,0.6792,1.7289,3.6894,6.2828,9.1695,11.732,11.0
30541,E01000823,Bromley 008E,4,12,50,136,277,442,627,792,0.0617,0.1852,0.7718,2.0994,4.276,6.8231,9.6789,12.226,7.0
30542,E01000820,Bromley 008C,4,11,45,133,260,412,606,776,0.0617,0.1698,0.6947,2.0531,4.0136,6.36,9.3547,11.979,9.0
30543,E01000828,Bromley 011E,1,14,60,152,301,474,670,848,0.0154,0.2161,0.9262,2.3464,4.6465,7.3171,10.3427,13.0905,10.0
30544,E01002816,Kensington and Chelsea 011C,3,36,152,361,594,819,1044,1280,0.0463,0.5557,2.3464,5.5727,9.1695,12.6428,16.1161,19.7592,12.0
30545,E01002897,Kensington and Chelsea 020D,2,16,78,253,472,692,911,1132,0.0309,0.247,1.2041,3.9055,7.2862,10.6823,14.063,17.4745,15.0
30546,E01000829,Bromley 018E,1,10,60,148,321,519,725,874,0.0154,0.1544,0.9262,2.2847,4.9552,8.0117,11.1917,13.4918,10.0
30547,E01002817,Kensington and Chelsea 011D,1,22,98,303,513,763,973,1230,0.0154,0.3396,1.5128,4.6774,7.9191,11.7783,15.0201,18.9873,8.0
30548,E01002896,Kensington and Chelsea 020C,0,19,83,271,489,720,936,1167,0.0,0.2933,1.2813,4.1834,7.5486,11.1145,14.4489,18.0148,16.0
30549,E01002814,Kensington and Chelsea 015A,1,19,99,297,517,740,959,1211,0.0154,0.2933,1.5282,4.5847,7.9809,11.4233,14.804,18.694,0.0
30550,E01002895,Kensington and Chelsea 020B,0,15,73,245,470,693,917,1150,0.0,0.2316,1.1269,3.782,7.2553,10.6977,14.1556,17.7524,17.0
30551,E01002815,Kensington and Chelsea 011B,2,31,124,339,565,797,991,1245,0.0309,0.4785,1.9142,5.2331,8.7218,12.3032,15.2979,19.2189,5.0
30552,E01002894,Kensington and Chelsea 017D,2,22,111,329,549,778,972,1225,0.0309,0.3396,1.7135,5.0787,8.4748,12.0099,15.0046,18.9102,12.0
30553,E01002812,Kensington and Chelsea 013A,2,27,118,331,562,794,990,1251,0.0309,0.4168,1.8215,5.1096,8.6755,12.2569,15.2825,19.3115,9.0
30554,E01002893,Kensington and Chelsea 017C,2,21,91,294,516,731,947,1177,0.0309,0.3242,1.4048,4.5384,7.9654,11.2843,14.6187,18.1692,13.0
30555,E01002813,Kensington and Chelsea 011A,2,25,110,318,554,787,983,1242,0.0309,0.3859,1.6981,4.9089,8.552,12.1488,15.1744,19.1726,7.0
30556,E01002892,Kensington and Chelsea 010E,1,29,135,339,570,795,1008,1249,0.0154,0.4477,2.084,5.2331,8.799,12.2723,15.5604,19.2806,8.0
30557,E01002810,Islington 003F,9,37,102,223,442,673,914,1111,0.1389,0.5712,1.5746,3.4424,6.8231,10.389,14.1093,17.1504,0.0
30558,E01002891,Kensington and Chelsea 010D,1,24,101,297,528,776,981,1229,0.0154,0.3705,1.5591,4.5847,8.1507,11.979,15.1436,18.9719,12.0
30559,E01002811,Islington 001F,7,40,119,250,487,723,949,1157,0.1081,0.6175,1.837,3.8592,7.5178,11.1609,14.6496,17.8605,8.0
30560,E01002890,Kensington and Chelsea 010C,1,21,98,307,534,786,985,1242,0.0154,0.3242,1.5128,4.7391,8.2433,12.1334,15.2053,19.1726,9.0
30561,E01002818,Kensington and Chelsea 012A,0,38,171,367,618,836,1081,1316,0.0,0.5866,2.6397,5.6653,9.54,12.9052,16.6872,20.3149,17.0
30562,E01002899,Kensington and Chelsea 018A,1,16,86,275,512,734,945,1193,0.0154,0.247,1.3276,4.2451,7.9037,11.3307,14.5878,18.4162,15.0
30563,E01002819,Kensington and Chelsea 012B,0,33,151,349,598,817,1044,1290,0.0,0.5094,2.331,5.3875,9.2312,12.6119,16.1161,19.9136,18.0
30564,E01002898,Kensington and Chelsea 017E,3,33,134,353,573,810,1011,1253,0.0463,0.5094,2.0685,5.4492,8.8453,12.5039,15.6067,19.3424,13.0
30565,E01001756,Hackney 021E,3,37,135,289,492,743,947,1131,0.0463,0.5712,2.084,4.4613,7.5949,11.4696,14.6187,17.4591,7.0
30566,E01001757,Hackney 016C,2,21,92,227,418,638,841,1021,0.0309,0.3242,1.4202,3.5042,6.4526,9.8487,12.9824,15.761,14.0
30567,E01001754,Hackney 025C,2,23,104,248,463,716,924,1125,0.0309,0.355,1.6054,3.8283,7.1473,11.0528,14.2637,17.3665,9.0
30568,E01001755,Hackney 025D,2,24,108,265,481,742,950,1160,0.0309,0.3705,1.6672,4.0908,7.4251,11.4542,14.665,17.9068,9.0
30569,E01001752,Hackney 025A,1,22,103,252,493,749,953,1165,0.0154,0.3396,1.59,3.8901,7.6104,11.5622,14.7113,17.9839,0.0
30570,E01001753,Hackney 025B,1,21,95,237,455,729,937,1132,0.0154,0.3242,1.4665,3.6585,7.0238,11.2535,14.4643,17.4745,6.0
30571,E01001750,Hackney 021C,3,25,110,252,465,717,925,1119,0.0463,0.3859,1.6981,3.8901,7.1781,11.0682,14.2791,17.2738,10.0
30572,E01001751,Hackney 021D,2,24,105,256,470,723,931,1126,0.0309,0.3705,1.6209,3.9518,7.2553,11.1609,14.3717,17.3819,10.0
30573,E01001758,Hackney 016D,4,30,109,244,441,675,870,1046,0.0617,0.4631,1.6826,3.7666,6.8077,10.4199,13.4301,16.147,12.0
30574,E01001759,Hackney 016E,2,16,92,220,420,651,857,1027,0.0309,0.247,1.4202,3.3961,6.4835,10.0494,13.2294,15.8537,7.0
30575,E01003706,Redbridge 010B,0,8,21,70,165,299,486,711,0.0,0.1235,0.3242,1.0806,2.5471,4.6156,7.5023,10.9756,16.0
30576,E01003787,Redbridge 026D,1,9,41,139,251,453,682,880,0.0154,0.1389,0.6329,2.1457,3.8747,6.9929,10.5279,13.5844,13.0
30577,E01003707,Redbridge 008A,0,8,18,73,172,274,456,673,0.0,0.1235,0.2779,1.1269,2.6551,4.2297,7.0392,10.389,21.0
30578,E01003786,Redbridge 026C,0,8,38,118,236,408,653,856,0.0,0.1235,0.5866,1.8215,3.6431,6.2982,10.0803,13.214,18.0
30579,E01003704,Redbridge 006G,3,8,25,99,223,391,628,825,0.0463,0.1235,0.3859,1.5282,3.4424,6.0358,9.6944,12.7354,0.0
30580,E01003785,Redbridge 029C,2,15,78,180,331,528,751,938,0.0309,0.2316,1.2041,2.7786,5.1096,8.1507,11.5931,14.4798,12.0
30581,E01003705,Redbridge 010A,3,8,24,93,211,368,597,798,0.0463,0.1235,0.3705,1.4356,3.2572,5.6808,9.2158,12.3186,12.0
30582,E01003784,Redbridge 029B,0,10,43,143,263,462,699,883,0.0,0.1544,0.6638,2.2075,4.0599,7.1318,10.7904,13.6308,17.0
30583,E01003702,Redbridge 006E,3,8,26,107,232,403,644,834,0.0463,0.1235,0.4014,1.6517,3.5814,6.2211,9.9413,12.8743,5.0
30584,E01003783,Redbridge 029A,2,23,98,213,378,598,806,989,0.0309,0.355,1.5128,3.2881,5.8351,9.2312,12.4421,15.2671,8.0
30585,E01003703,Redbridge 006F,0,7,20,69,140,262,446,653,0.0,0.1081,0.3087,1.0651,2.1612,4.0445,6.8848,10.0803,18.0
30586,E01003782,Redbridge 026B,1,16,63,161,307,483,728,919,0.0154,0.247,0.9725,2.4853,4.7391,7.456,11.238,14.1865,9.0
30587,E01003700,Redbridge 006C,4,7,22,84,191,330,553,753,0.0617,0.1081,0.3396,1.2967,2.9484,5.0942,8.5366,11.624,9.0
30588,E01003781,Redbridge 026A,2,14,62,164,307,487,730,923,0.0309,0.2161,0.9571,2.5316,4.7391,7.5178,11.2689,14.2482,15.0
30589,E01003701,Redbridge 006D,3,11,29,108,237,414,655,850,0.0463,0.1698,0.4477,1.6672,3.6585,6.3909,10.1111,13.1213,0.0
30590,E01003780,Redbridge 014G,0,6,49,138,278,479,728,925,0.0,0.0926,0.7564,2.1303,4.2914,7.3943,11.238,14.2791,20.0
30591,E01003708,Redbridge 008B,0,7,16,53,140,238,416,620,0.0,0.1081,0.247,0.8182,2.1612,3.674,6.4217,9.5709,19.0
